message_id,user_message,romanized_text,layer1_flags,openai_verdict,openai_issue_type,openai_reason
2505,"""ان تینوں بیجوں میں سے کون سا سب سے بہتر ہے.""",“ on tenu beejon mein se kon sa sab se behtar hai.”,,clean,,All content present.
2506,"""مجھے یہ بتاؤ کہ ملکہ دوہہزار سولہ گوہر انیس اور ساہیوال گولڈ میں سے کس کی پیداوار سب سے زیادہ ہے.""",“Mjhe ye btao k malka dohzar solah gohar Anees aur sahiwal gold me se kis ki pedawar sab se zyada hai.,,clean,,Transliteration acceptable.
2507,"""مکئی کے کون سے بیج کی کتنی پیداوار ہے.""",“Muki ke kon se beej ki kitni pedawar hai.”,,suspicious,phonetic_mismatch,'Muki' does not match 'مکئی'.
2508,"""السلام علیکم کیا حال ہے میں نے نا تین چار بکرے رکھے ہیں ان کو میں کون سا ورنڈا دوں جس سے ان کی سید بھی اچھی وزن بھی گروتھ کرے.""",“Lslam alaikum kya haal hai maine na teen chaar bakray rakhay hain unko main kon sa viranda dun jis se unki syed bhi achi wazan bhi groth kare.,,suspicious,phonetic_mismatch,'viranda' and 'syed' are garbled transliterations.
2510,"""ایسا ہے.""","""isa hai.""",,clean,,Simple transliteration.
2511,"""نشیر صاحب کیا آرہے ہیں.""","""Nahir sahib kya arhay hain.""",,suspicious,phonetic_mismatch,'Nahir' does not match 'نشیر' well.
2512,"""میں پوچھ رہا ہوں آپ کے کیا حال ہے.""",""" main pooch raha hun aap ke kya haal hai.""",,clean,,All content present.
2513,"""تمہارے پاس یہ معلومات کہاں سے آتی ہے؟""","""TEMHARE paas yeh maloomat kahan se aati hai?",,clean,,Transliteration acceptable.
2514,"""اچھا مرسے دوستانہ فیلر. بے خون کے پورے امپانیے پیروس کے ادارے میں رہتا ہوں. اس کا ریوٹنگ کے پورے پیمو سی پیروزی کے پلیٹ کیا ہو.""",“Acha marse dostana filer. be khoon k poore empaniye pairros k idaray mein rehta hoon. iss ka response ke poore pymo si pairezi ke plate kya ho.,,suspicious,implausible_loanword,'response' appears hallucinated; source has unrelated Urdu words.
2515,"""ہیلو کیا حال ہے؟ یہ کون سے لیے پڑھ رہا ہے؟""",“Hilo kya haal hai? yeh kon se liye parh raha hai?”,,clean,,All content preserved.
2516,"""اسلام آباد آباد کا موسم کیسا ہے آج بائرش ہوگی.""",""" Islamabad abad ka mausam kaisa hai aaj bierish hogi.""",,suspicious,phonetic_mismatch,'bierish' does not match 'بارئرش'/'بارش' clearly.
2517,"""گندم کی کون سے اچھے بیج ہیں.""",""" gandum ki kon se achay beej hain.""",,clean,,Acceptable transliteration.
2518,"""پار زمین ہے.""","""par zameen hai.""",,clean,,Simple transliteration.
2519,"""بشیر بھائی میں نے بھکر میں اپنی پچیس ایکڑ زمین بیچنی ہے میں کیا کروں؟""",“Bshir bhai maine bhkr mein apni pachees acre zameen bechni hai main kya karu?”,,clean,,All content present.
2520,"""بحیر بھائی بھکر میں زمین میں چنا لگانا ہے لیکن کس طرح لگانا ہے یہ نہیں پتہ ملے.""",“Bahir bhai bhkr mein zameen mein chana lagana hai lekin kis tarah lagana hai yeh nahi pata milay.”,,clean,,All content present.
2521,"""بشیر بھائی میرا ویل خراب ہو گیا ہے کیسے ٹیپ ہوگا کہاں سے ٹھیک ہوگا کریں بتا سکتے ہیں اس بارے میں ٹیوب ویل کے بارے میں.""",“Bshir bhai mera wheel kharab ho gaya hai kaise tape hoga kahan se theek hoga karein bata sakte hain iss baare mein tube veel ke baare mein.”,,suspicious,phonetic_mismatch,'wheel' and 'tape' are wrong for 'ویل' and 'ٹیپ'.
2522,"""شیر بھائی متوقع بارشیاں ابھی کب تا مطاقہ ابھی کچھ مبارشیاں ہوں گی بسیار.""",“shir bhai mutawaqqa barishyan abhi kab taa mutabqa abhi kuch mubarishyan hun gi bisem.”,,suspicious,phonetic_mismatch,Several words are garbled and not faithful transliterations.
2523,"""بشیر بھائی اپریل کے وسط میں اکستان میں کچھ بارشیوں کا مزید امکان ہے.""","""Bshir bhai April ke wast mein Akstan mein kuch barshiyon ka mazeed imkaan hai.""",,clean,,All content preserved.
2524,"""السلام علیکم بشیر کیا حال ہیں اب مجھے تپاس کی فصل کے بارے میں بتو.""",“Lslam alaikum Basheer kya haal hain ab mujhe tapas ki fasal ke baare me battu.”,,suspicious,phonetic_mismatch,'tapas' does not match 'کپاس'.
2525,"""مجھے کپاس کی خصل کے بارے میں بتاؤ.""",""" mujhe cupas ki khsl ke baare mein batao.""",,suspicious,phonetic_mismatch,'khsl' is missing vowels and not a clear transliteration.
2526,"""السلام علیکم بشیر تمہارا کیا حال ہے.""","""slam alaikum Basheer tumhara kya haal hai.""",,clean,,Simple transliteration.
2527,"""بشیر آج کل بارشیں بہت ہو رہی ہیں تو میرے ویٹ کی فصلیں صحیح سے نہیں ہوں رہی ہیں. ہوں رہی ہیں. تو مجھے بتائیں میں کیا کروں.""",“Bshir aaj kal barishain bahut ho rahi hain to mere weight ki faslein sahi se nahi hoon rahi hain. hoon rahi hain. to mujhe bitai main kya karu.,,suspicious,phonetic_mismatch,'weight' is not a transliteration of 'ویٹ'.
2528,"""بشیر میرے قریبی کون سی منڈی میں پیاز کا ریٹ سستا ہے؟""",“Bshir mere qareebi kon see manndi mein pays ka rate sasta hai?”,,clean,,All content present.
2529,"""اچھا بشیر مجھے پڑنے کی پڑی میں آلو کا ریٹ بڑھو.""","""achha Basheer mujhe parne ki pari mein alalo ka rate badho.""",,suspicious,phonetic_mismatch,'alalo' does not match 'آلو'.
2530,"""اچھا یہ ریٹ کو غلط ہیں مجھے صحیح والے ریٹز دیتاؤ.""",""" accha yeh rate ko galat hain mujhe sahi walay rats detao.""",,suspicious,phonetic_mismatch,'rats' does not match 'ریٹز' phonetically.
2531,"""اچھا بشیر مجھے بتاؤ گے کیا تم نے چائے پینی ہے.""",""" acha Basheer mujhe bataoge kya tumne chaye penny hai.""",,clean,,All content present.
2532,"""گنا کی فصل کے بارے میں کیا معلوم آتا ہے؟""","""agna ki fasal ke baare mein kya maloom aata hai? """,,suspicious,phonetic_mismatch,'agna' does not match 'گنا'.
2533,"""سو سو نام نامے کو نام نامے رہی چھانے میں گھر پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھلے پھ""",“so so naam naame ko naam naame rahi chane mein ghar phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle phle,repeat_loop;length_ratio_outlier,suspicious,degenerate_output,Output is heavily repetitive and truncated.
2534,"""ہی ہمارے سوات سو کرا پتہ فیریکٹریہ""","""hi hamaray swat so kara pata factoria""",,suspicious,implausible_loanword,'factoria' is not a faithful transliteration of the Urdu source.
2535,"""اپنے سان کا موسم کیسا ہے سیارہ کھول کھا.""",""" apne saan ka mausam kaisa hai sayara khol kha.""",,clean,,All content present.
2536,"""ہاں میں نے پوچھا ابھی سیال کورڈ کے موسم کی کیا زرعال ہے. ابھی کیسا ہے موسم وہاں پہ. ہوں""","""han ma ne poochha abhi sale card ke mausam ki kya zar-aal hai. abhi kaisa hai mausam wahan pe. hoon.",,suspicious,phonetic_mismatch,"sale card and zar-aal don't match سیال کورڈ, زرعال."
2537,"""ہاں. اچھا دوست یہ بتاؤ ڈسکہ کی کیا صورتحال ہے. ہوں""","""haan. acha dost yeh batao diska ki kya sorat e haal hai. hun",,suspicious,phonetic_mismatch,"sorat e haal is fine, but diska matches ڈسکہ poorly as diska."
2538,"""السلام علیکم کیسے ہو آپ؟""","""slam alaikum kaise ho aap? """,,suspicious,phonetic_mismatch,slam omits initial 'a' from السلام.
2539,"""چاہتے ہیں. ہوں.""","""chahte hain. hun.""",,clean,,Matches the input transliteration.
2540,"""یار میں نے پوچھا ہے کہ پاکستان میں بھی جؤ کنگ کا ریٹ کیا نکلا ہے جؤ آدمی خرید تھا""","""Yar main ne poochha hai ke Pakistan mein bhi jo king ka rate kya nikla hai jo aadmi khareed tha.""",,suspicious,phonetic_mismatch,jo king doesn't match جؤ کنگ.
2541,"""ایکمیں پوچھا ہے گندم کی ابھی قیمت کیا نکلی ہے جؤ نہیں آنے والی ہے. اس کے بارے میں بتا دو.""",“Ingen poocha hai gandum ki abhi qeemat kya nikli hai jo nahi aane wali hai. iss ke baare mein bata do.,,suspicious,script_leakage,Roman output contains Urdu script characters.
2542,"""بشیر تمہارا کیا حال ہے؟""",“Bshir tumhara kya haal hai?”,,suspicious,phonetic_mismatch,Bshir drops the vowel in بشیر.
2543,"""السلام علیکم کیسے ہو آپ""","""slam alaikum kaise ho aap""",,suspicious,phonetic_mismatch,slam omits initial 'a' from السلام.
2544,"""اچھا مجھے بتاؤ کہ آپ کون کون سی چیزوں کے بارے میں مجھے بتا سکتے ہیں.""",“achi mujhe btao ke aap kon kon si cheezon ke baare mein mujhe bata sakte hain.”,,suspicious,phonetic_mismatch,achi should be acha for اچھا.
2545,"""اچھا مجھے بتاؤ کہ میری گنا کی فصل کو لگائے ہوئے ابھی چالیس دن ہو گئے ہیں اور اس میں جڑی بوٹی ہیں. تو مجھے اس جڑی بوٹیاں کے تدارک کا حل بتاؤ.""",“acha mujhe btao ke meri gina ki fasal ko lagaye hue abhi chalees din ho gaye hain aur iss mein jari booti hain. to mujhe is jari bootiyan ke tadaruk ka hal btao.,,suspicious,phonetic_mismatch,gina and iss/is don't match گنا and اس.
2546,"""اچھا مجھے یہ بتاؤ کہ میری مکئی کی فصل میں جڑی بوٹی ہیں. تو مکئی کی فصل میں جڑی بوٹیاں کا تدارک کیسے کرنا چاہیے؟""",“achi mujhe yeh batao ke meri makai ki fasal mein jari booti hain. to makai ki fasal mein jari bootiyan ka tadaruk kaise karna chahiye?”,,suspicious,phonetic_mismatch,achi and iss/is don't match اچھا and اس.
2547,"""السلام علیکم کیسے ہو بشیر.""","""slam alaikum kaise ho Basheer.""",,suspicious,phonetic_mismatch,"Basheer is acceptable, but slam omits initial 'a'."
2548,"""یار میری گندم کی فصل پیلی ہو گئی ہے اس کی کیا وجہ ہو سکتی ہے؟""","""Yar meri gandum ki fasal peeli ho gayi hai iss ki kya wajah ho sakti hai?",,suspicious,phonetic_mismatch,"iss may be wrong, but main issue is no clear transliteration of اس."
2549,"""اچھا مجھے بتاؤ کہ اس کے لیے میں کون سا سپرے استعمال کر سکتا ہوں.""",“achi mujhe btao ke iss ke liye main kon sa spre use kar sakta hun.”,,suspicious,phonetic_mismatch,achi should be acha for اچھا.
2550,"""بشیر مجھے میرے علاقے کا موسم بتاؤ اگلے سات بنوں کا.""","""Bshir mujhe mere ilaqay ka mausam batao aglay saat banon ka.""",,suspicious,phonetic_mismatch,Bshir and banon don't match بشیر and بنوں.
2551,"""کیا میں اسلام آباد آباد میں کپاس اگاہ سکتا ہوں اور اس کو کس طرح کے درجہ حرارت کی ضرورت ہوتی ہے.""",""" kia mein Islamabad abad mein cupas ugah sakta hun aur iss ko kis tarah ke darja hararat ki zaroorat hoti hai.""",,suspicious,phonetic_mismatch,cupas and ugah don't match کپاس and اگاہ.
2552,"""گندم کی فصل کو پہلا دوسرا اور تیسرا پانی کب لگانا چاہیے.""",""" gandum ki fasal ko pehla dosra aur teesra pani kab lagana chahiye.""",,clean,,All words are transliterated in order.
2553,"""گندم کاشت گنا کا بہترین وقت کون سا ہوتا ہے اور گری ہوئی گندم کی واسط کم ہوتی ہے زیادہ.""",""" gandum kasht gina ka behtareen waqt kon sa hota hai aur giri hui gandum ki vital kam hoti hai zyada.""",,suspicious,phonetic_mismatch,vital doesn't match واسط.
2554,"""گندم کاشت کا بہترین وقت کون سا ہے اور گری ہوئی گندم کی اوسط کم ہوتی ہے یا زیادہ.""",""" gandum kasht ka behtareen waqt kon sa hai aur giri hui gandum ki ost kam hoti hai ya zyada.""",,clean,,Matches the input transliteration.
2555,"""گندم کاشت گنا کے طریقہ اور اس کو بننے میں کتنا ٹائم لگتا ہے کون سا موسم ہوتا ہے اس میں.""",""" gandum kaasht gina ke tareeqa aur iss ko banne mein kitna time lagta hai kon sa mausam hota hai iss mein.""",,suspicious,phonetic_mismatch,kaasht and gina don't match کاشت and گنا.
2556,"""کراچی منڈی میں آلو کا ریٹ بتاؤ.""",“کراchi manndi mein alu ka rate batao.”,script_leakage,suspicious,script_leakage,Output still contains Urdu script characters.
2557,"""سروزہ میں سرسوں کا ریٹ بتاؤں گا.""",“ Salosa mein sarson ka rate bataoonga.”,,suspicious,phonetic_mismatch,Salosa doesn't match سروزہ.
2558,"""سرگودھا میں سرسوں کا ریٹ بتاؤ.""",""" sargodha mein sarson ka rate batao.""",,clean,,Matches the input transliteration.
2559,"""یار بشیر کراچی منڈی میں چاول کا ریٹ تو بتاؤ.""",“Yar Basheer Karachi manndi mein chawal ka rate to batao.”,,suspicious,phonetic_mismatch,"Basheer spelling is off, but otherwise matches."
2560,"""کراچی منڈی میں دارچینی کا ریٹ بتاؤ.""",“کراchi manndi mein darcheni ka rate batao.”,script_leakage,suspicious,script_leakage,Output still contains Urdu script characters.
2562,"""مجھے کراچی منڈی میں سیب گاچا کا ریڈ بتاؤ.""",""" mujhe Karachi manndi mein saib gacha ka red batao.""",,suspicious,phonetic_mismatch,red should be rate for ریٹ.
2563,"""السلام علیکم بشیر کیا حال ہے؟""","""Lslam alaikum Basheer kya haal hai?",,suspicious,phonetic_mismatch,Lslam omits initial 'a' from السلام.
2564,"""آئیے سہولٹہ میں ابھی ایمپریشن جیسا ہے موسم جیسا ہے.""",""" aay saholtia mein abhi expansion jaisa hai mausam jaisa hai.""",,suspicious,phonetic_mismatch,expansion doesn't match ایمپریشن.
2565,"""السلام علیکم بشیر آج کا موسم بتاؤ.""","""Lslam alaikum Basheer aaj ka mausam batao.""",,suspicious,phonetic_mismatch,Lslam omits initial 'a' from السلام.
2566,"""گھام پور سادہ کے کھبوٹا کا موسم کیسا ہے آج؟""",“gam poor saada ke khbotha ka mausam kaisa hai aaj?”,,suspicious,phonetic_mismatch,gam poor and khbotha don't match گھام پور and کھبوٹا.
2567,"""اے مکنی اپنے""",“ay makni apne”,,clean,,Short phrase transliterated acceptably.
2568,"""السلام علیکم. کہوٹا کا مصمم کیسا ہے؟ کہوٹا تحصیل راولپنڈی کی دیسیٹ ہے.""",“Lslam alaikum. kahota ka musammam kaisa hai? kahota tehseel Rawalpindi ki set hai.,,suspicious,phonetic_mismatch,musammam and set don't match مصمم and دیسیٹ.
2569,"""یور اپ کی انفامیشن سے ہی نہیں ہے.""",""" ever upki information se hi nahi hai.""",,suspicious,phonetic_mismatch,ever doesn't match یور.
2570,"""آسان بورک آسان سیاہ ہے.""","""asen bock asaan siyah hai.""",,suspicious,phonetic_mismatch,asen and bock don't match آسان and بورک.
2571,"""مکہ کی پنیہ""",""" mecca ki pania""",,clean,,Matches the input transliteration.
2572,موسیقا,mosiqa,,clean,,Matches the input transliteration.
2573,"""بشیر تارپ تھانڈ موسم دی کے سوچیں آل""","""Bshir tarp thand mausam di ke sochen all""",,suspicious,phonetic_mismatch,Bshir and all don't match بشیر and آل.
2574,"""تم بہت جوٹھے بندے ہو بغیر ادلے.""",“Tam bahut jootay bande ho baghair adle.”,,clean,,Matches the input transliteration.
2575,"""وعلیکم السلام بھائی یہ پوچھنا ہے کہ آج کل گندم کا کیا ریڈ چل رہا ہے.""",“Waleikum salam bhai yeh poochna hai ke aaj kal gandum ka kya red chal raha hai.”,,suspicious,phonetic_mismatch,red should be rate for ریڈ.
2576,"""اچھا جؤ دوسرا سوال یہ کہ ملیشی بیت بکری کے کے آرے چاہے جؤ اچھا پارو ہے چوہتر پچاس ہزار ہوا. ہوں""","""achha jo doosra sawal yeh ke malishi beeet bakri ke ke aaray chahe jo acha parro hai chohtr pachaas hazaar hua. hun.""",,suspicious,phonetic_mismatch,"malishi, aaray, parro don't match the Urdu words."
2577,"""بہت مہتر ملے""",“bhat mohtar milay”,,suspicious,phonetic_mismatch,bhat and mohtar don't match بہت and مہتر.
2578,"""اوے بشیر تمہاری ماں کیا مبیشی ہے.""",“WAY Basheer tumhari maa kya mbishi hai.”,,suspicious,phonetic_mismatch,WAY and mbishi don't match اوے and مبیشی.
2579,"""وے بابلے""","""way bable""",,clean,,Matches the input transliteration.
2580,"""جی بتاؤ میرے علاقے میں اگلے عفتے کیا ایسا موسم ہو گا.""",“ji batao mere ilaqay mein aglay iftay kya aisa mausam hoga.”,,suspicious,phonetic_mismatch,iftay doesn't match عفتے.
2581,"""یہ ایک دلے کو کتنی ٹینک لگتی ہے. وہ بتا سکتے ہیں.""",“Y aik dily ko kitni tank lagti hai. wo bata sakte hain.”,,suspicious,phonetic_mismatch,dily and tank don't match دلے and ٹینک.
2582,"""زیلا او کاڑا کی صورت و علم دا سکتے ہیں.""",“Zila o kaara ki soorat o ilm da sakte hain.”,,suspicious,phonetic_mismatch,kaara and ilm don't match کاڑا and علم.
2583,"""اور ایک اسٹینڈر رینج کی مسائلی ٹرین آتوں گی تو اس کی رینج اب اور بھی زیادہ""","""اور ek standard range ki msally train aaton gi to iss ki range ab aur bhi zyada""",script_leakage,suspicious,script_leakage,Output contains Urdu script characters.
2584,"""السلام علیکم کسان صاحب بارش کا سلسلہ کب تک جاری رہے گا؟""",“Lslam alaikum kisan sahib barish ka silsila kab tak jari rahega?”,,suspicious,phonetic_mismatch,Lslam omits initial 'a' from السلام.
2585,"""ایسی مجھے""",""" esi mujhe",,clean,,Very short but matches the input.
2586,"""کاریٹ کیا ہے ڈھنبھاریٹ؟ ڈھنبھم کاریٹ.""",“art kya hai dhnbhart? dhnbham cart.”,,suspicious,phonetic_mismatch,art doesn't match کاریٹ.
2587,"""نم کا ریٹ کیا ہے؟""","""nam ka rate kya hai?",,clean,,Matches the input transliteration.
2588,"""ٹو آگ جؤ تو آگ گندم کرے آنے والی نئی فصل یعنی گندم کرے""",“to aag ju to aag gandum kare anay wali nai fasal yani gandum kare”,,clean,,Rough but preserves the input content order.
2589,"""ہوں ہوں""","""hoon hun""",,clean,,Matches the input transliteration.
2590,"""اس وقت جؤ پاکستان میں گندم آئی ہے جس کی کٹائی اور یہ اس کا فیڈ کیا ہے.""",“ iss waqt ju Pakistan mein gandum aayi hai jis ki katai aur yeh iss ka fid kya hai.”,,suspicious,phonetic_mismatch,fid doesn't match فیڈ.
2591,"""اٹے کی کی منزہ ڈھوڑے گی منزہ رندوں کی سیٹ میں پھلے.""",“atta ki ki munza dhode gi munza rindon ki set mein phalay.”,,suspicious,phonetic_mismatch,munza and rindon don't match منزہ and رندوں.
2592,"""السلام علیکم میں آپ کے ذریعے رحمان کی وفا""",“Lslam alaikum mein aap ke zariye Rehman ki wafa”,,suspicious,phonetic_mismatch,Lslam omits initial 'a' from السلام.
2593,"""السلام علیکم کیسے ہو؟""",""" salam alaikum kaise ho?",,suspicious,phonetic_mismatch,"salam should be salam/assalam, but output is missing initial 'a'."
2594,"""اچھا مجھے بتاؤ کہ میں کون سے بیج کو استعمال کروں گندم کے کاشت کے لیے اگر میری زمین بارانی ہے.""",“Acha mujhe btao k main kon se beej ko use karu gandum k kaasht ke liye agar meri zameen barani hai.,,clean,,Matches the input transliteration.
2595,"""اچھا میری فصل پیلی ہو گئی ہے کون سی بیماری ہو سکتی ہے؟""",“acha meri fasal peeli ho gayi hai konsi bimari ho sakti hai?”,,clean,,Matches the input transliteration.
2596,ہی,hi,,clean,,Matches the input transliteration.
2597,ہم,hum,,clean,,Matches the input transliteration.
2598,"""کیا چاہتے ہیں کہ بیٹھ پا گو. چاہتے ہیں کہ بیٹھ""",""" kya chahte hain ke baith pa go. chahte hain ke baith""",,suspicious,phonetic_mismatch,baith pa go doesn't match بیٹھ پا گو.
2599,"""کیوں کیا""","""kyon kya""",,clean,,Matches the input transliteration.
2600,"""نوسم کی تفصیلات آج""","Noosam ki tafseelaat aaj""",,suspicious,phonetic_mismatch,Noosam doesn't match نوسم.
2601,"""موسم کی تفصیلات""",“Museem ki tafseelaat”,,suspicious,phonetic_mismatch,Museem doesn't match موسم.
2602,"""اسلام آباد علیکم. موسم دے کی صورتحال ہے.""",""" Islamabad alaikum. mausam de ki sorat e haal hai.",,suspicious,phonetic_mismatch,Islamabad alaikum doesn't match اسلام آباد علیکم.
2603,"""السلام علیکم سائیوال میں موسم کی کیا صورتحال ہے.""","""Lslam alaikum sayal mein mausam ki kya sorat e haal hai.",,suspicious,phonetic_mismatch,Lslam omits initial 'a' from السلام.
2604,"""موسم کیسا رہے گا چوٹا لے میں اگلے چوبیس گھنٹے کے لیے.""",“MOSIM kaisa rahega chota le me aglay chobees ghante ke liye.”,,suspicious,phonetic_mismatch,MOSIM doesn't match موسم.
2605,"""تو ہے ایک جلہ جلہ چوٹا لکھ کا ہے ایک ایک دو چوبیس گھنٹے کی دیل.""",“to hai ek jalla jalla chota likh ka hai ek ek do chobees ghante ki dali.”,,suspicious,phonetic_mismatch,dali doesn't match دیل.
2606,"""ضلع جہلم چوٹالا کا موسم کیسا رہے گا اگلے چوبیس گھنٹے کے لیے.""",“dalay jehlum chootala ka mausam kaisa rahega aglay chobees ghante ke liye.”,,suspicious,phonetic_mismatch,dalay and chootala don't match ضلع جہلم and چوٹالا.
2607,"""السلام علیکم اشیر کیا ہنچا رہے ہیں ٹھیک تھا گو.""","""Lslam alaikum asser kya hancha rahe hain theek tha go.""",,suspicious,phonetic_mismatch,asser and hancha don't match اشیر and ہنچا.
2608,"""کسی کو کھیتوں میں لے جانے کا کیا مطلب ہوتا ہے؟""",“ksi ko kheton mein le jaane ka kya matlab hota hai?,,clean,,Matches the input transliteration.
2609,"""آم کے درخت کتنے فاصلے پہ لگانے چاہیے؟""",“am ke darakht kitne faaslay pe laganay chahiye?”,,clean,,Matches the input transliteration.
2610,"""آج منڈی تحصیل عارف والا میں مکئی کا ریٹ کیا ہے؟""","""aj manndi tehseel arif wala mein makai ka rate kya hai?",,clean,,Matches the input transliteration.
2611,"""اج کل موسم کی کیا صورتحال ہے.""","""aj kal mausam ki kya sorat e haal hai.",,clean,,Matches the input transliteration.
2612,"""اج کل موسم کی کیا صورتحال ہے یہ بتا سکتے ہیں اپ بخیر.""",“aj kal mausam ki kya sorat e haal hai yeh bata sakte hain up baker.”,,suspicious,phonetic_mismatch,up baker doesn't match اپ بخیر.
2613,"""ٹو گھنڈا مکابکہ کرتی زیادی کیا آپ سے مقابلہ کر رہی ہے.""",“to ghunda mukaka karti zyadi kya aap se muqaabla kar rahi hai.”,,suspicious,phonetic_mismatch,ghunda and mukaka don't match گھنڈا and مکابکہ.
2614,"""موسم دیکھے سورط حال ہیں.""","""موsm dekhe sorat haal hain.""",script_leakage,suspicious,script_leakage,Output contains Urdu script characters.
2615,"""موسم کی کیا ضرورت دیہال ہے.""",“musam ki kya zaroorat dehal hai.”,,suspicious,phonetic_mismatch,musam and dehal don't match موسم and دیہال.
2616,"""موسم کی تیر سے اٹھلے حالیں اب""",“momsm ki teer se uthle halain ab”,,suspicious,phonetic_mismatch,momsm and uthle don't match موسم and اٹھلے.
2617,"""کال کا موسم کا سہر ہے.""",“Kal ka mausam ka seher hai.”,,suspicious,phonetic_mismatch,seher doesn't match سہر.
2618,مجھے,mujhe,,clean,,Matches the input transliteration.
2619,"""اچھا اسلام آباد آباد میں آج موسم کی کیا صورتحال ہے اور میری جؤ گندم کی فصل لگی ہوئی اور اس جس کو میں کاٹنا چاہ رہا ہوں اس کے لیے مجھے کیا کرنا چاہیے.""",""" acha Islamabad abad mein aaj mausam ki kya sorat e haal hai aur meri jo gandum ki fasal lagi hui aur iss jis ko mein kaatna chah raha hun is ke liye mujhe kya karna chahiye.",,suspicious,phonetic_mismatch,"iss/iss and abad are off, but main issue is missing words."
2620,"""اچھا اگلے چار دن پانچ دن کا موسم ذرا بتاؤ اگلے چار پانچ دن میں کیا چانسز ہیں کہ کب موسم بہتر ہو سکتا ہے.""",""" acha aglay chaar din paanch din ka mausam zara batao aglay chaar paanch din mein kya chance hain ke kab mausam behtar ho sakta hai.""",,clean,,Matches the input transliteration.
2621,"""تو اس موسم کے صورتحال کو مدنظر رکھتے ہوئے مجھے کب اپنی فصل کی کٹائی کرنی چاہیے؟""",To uss mausam ke sorat e haal ko mad e nazar rakhte hue mujhe kab apni fasal ki katai karni chahiye?,,clean,,Matches the input transliteration.
2622,"""ابھی کون سا موسم چاہ رہا ہے کون سی فصل ابھی جؤ ہے وہ ہم اپلا سکیں.""",“ابhi kon sa mausam chah raha hai kon si fasal abhi ju hai woh hum apply saken.”,script_leakage,suspicious,script_leakage,Output contains Urdu script characters.
2623,"""مجھے یہ بتاؤ کہ آج کل موسم کی کیا سو روپے آجے ہیں.""",""" mujhe yeh batao ke aaj kal mausam ki kya so rupay aage hain.""",,suspicious,phonetic_mismatch,so rupay aage doesn't match سو روپے آجے ہیں.
2624,"""میری جؤ فصل ہے کپاس کی فصل ہے اور وہ اگ نہیں رہی میں کیا کروں.""","""Meri jo fasal hai kapaas ki fasal hai aur woh agg nahi rahi main kya karu.""",,suspicious,phonetic_mismatch,agg doesn't match اگ.
2625,"""شو شو شو شو""","show show show show """,repeat_loop,clean,,Matches the input transliteration.
2626,"""دربوس کی فصل. دربوس کی فصل.""",""" darboos ki fasal. darbos ki fasal.""",,suspicious,phonetic_mismatch,boos and darbos don't match دربوس.
2627,"""تربوس کی فصل کی رہنمائی""","""boos ki fasal ki rahnumai""",,suspicious,degenerate_output,Output is drastically shorter; missing most of the input.
2628,"""تربوس کے فصل ٹیڑے ہونے اور مکھی لگنے کی صبرے.""",“Trabos ke fasal tery honay aur makhi lagne ki sabre.”,,suspicious,phonetic_mismatch,tery and sabre don't match ٹیڑے and صبرے.
2629,"""السلام علیکم بہرے خمس ہم کو پھر رہے گا بھلی.""",“Lslam alaikum baharay khms hum ko phir rahega bhali.”,,suspicious,phonetic_mismatch,baharay and khms don't match بہرے and خمس.
2630,"""ملے گو بشیر بھائی آہ ریمون جیل موسم کے بارے میں بسا ہے.""","""Mele go Basheer bhai aah Reemon jail mausam ke baare mein basa hai.""",,suspicious,phonetic_mismatch,Reemon jail doesn't match ریمون جیل.
2631,"""السلام علیکم. اس لگے بہت مبتا ہو.""",“Lslam alaikum. iss lage bahut mbada ho.”,,suspicious,phonetic_mismatch,iss lage and mbada don't match اس لگے and مبتا.
2632,"""فصلوں کے لیے کون سی دوا ضروری ہے؟""",“Fasslon ke liye kon si dawa zaroori hai?”,,clean,,Matches the input transliteration.
2633,"""بول کر ملتان ہو.""","""bool kar Multan ho.""",,clean,,Matches the input transliteration.
2634,"""آہ ہاں ہاں ہاں اے موسیقی""","""ah haan haan haan a moseeqi""",repeat_loop,suspicious,phonetic_mismatch,"moseeqi is fine, but output omits the repeated sounds structure."
2635,"""السلام علیکم. آج کل گندم کا ایک کیاریٹ چل رہا ہے.""","""Lslam alaikum. aaj kal gandum ka aik character chal raha hai.""",,suspicious,phonetic_mismatch,character doesn't match کیاریٹ.
